Reviews,stars 
"Met some folks here as a central spot for all of us.  We have enjoyed our dinners here in the past and we were not disappointed PLUS our friends, from out of state, LOVED it!  They were not familiar with Greek cuisine, so to start, we just ordered several different appetizers and small plates...YUMMY!  We were also celebrating 2 birthdays of friends who had grown up together a long time ago.  The staff surprised us with pieces of cake to share, complete with birthday candles!  Very friendly and welcoming place, with great food!",5
I went to Greek on Main for lunch recently with my wife and daughter and had a pleasant experience overall as I was looking to try something different in the area. ,5
The location is nice and the restaurant is bright and welcoming inside. The service was stellar as we ended up testing the patience of our server more than we wanted to. ,5
"We strarted out with a wonderful appetizer of 3 cheeses which were served sizzling plate which was definitely the best of the food we ordered. We followed with the chicken souvlaki which was way over cooked and ended up replacing it with pork which was much better. We also had a steak gyro which was ok, but a little dry.  All were served with steak fries which were decent but could have been helped by some more spice. ",5
Always a great meal at Just! Fantastic food and excellent service as always. The Tuna Cones are a must!,5
Awesome food,5
Great service,5
"Hard to imagine a restaurant behind a gas station would be such an extraordinary find.  Aside from Restaurant Nicholas, i think its the best food in Monmouth County.  Very unique menu and from apps to desert,  it was almost perfect.  However because of the fact that the owners are absentee,  their is no one there with a vested interest that cares to insure you have an excellent dining experience. The staff is very young and inexperienced although professional.  Despite that flaw, i am looking forward to going bask asap.",5
Food good. Service not so good. Music annoying.,5
Pork loin on menu is actually a boneless pork chop.  It came out very over cooked.,4
ALWAYS A PLEASURE DINING HERE. THEY ARE LIKE FAMILY,5
"Everything they have is delicious, and ive been here quite a few times",5
Great food good atmosphere,5
Dan the server was great. Tried the dinner buffet and was pleased with the selection available. Next time will try menu items. Great meal.,4
"My mom love it for a Thursday night get together.  The kitchen is generally slow, but we spend the time socializing.",4
We dined here for my daughters 22nd birthday!!! ,3
Food was great! Service was great! Cocktails were awesome!!! One of the staff members sang Happy Birthday to my daughter and he was just awesome!!!,4
Definitely will go back to dine there!! Also great to just go for cocktails and apps!,2
"Birthday  Celebration for Mom - all of the guests enjoyed the occasion, food, service and ambiance!",4
Great food! Server was very attentive. Only downside was they were out of my first two choices when ordering. Want to try having brunch there though!,4
"The Creole Shrimp is such a great appetizer, I ordered it again entree size.",2
"We celebrated my sister's  birthday on a Friday evening , drinks, food a d atmosphere  was fantastic; the live vs d just added to the  celebration.  Everyone enjoyed the evening...we gave it 5 stars!",4
