Reviews,stars 
" Happy Hour was a great value.  I went to Firebirds specifically to celebrate my birthday , however, and was specifically looking furward to the Prime Rib as I have been told it is, hands down, the best. I even had a free entree birthday coupon for The Keg but I decided I'd rather pay to experience the amazing prime rib I'd heard so much about on my special day.  When it was time to order (shortly after 7pm on a Thursday), I was informed they had no prime rib. As you can imagine, I was severely disappointed and regretted not going to The Keg! ",3
" Went to dinner for wife's and a friend's Birthday, perfect place to celebrate and relax! ",5
 Great Happy Hours and good food.  The complimentary bread was fresh and warm. ,4
" We ordered the filet - wanted it pink in the middle and was told to order it medium well.  The steaks are very thin and it came back over-cooked....it was good,  tender, just overcooked.   The Southwest Potatoes Au Gratin were yummy - otherwise, the food was just ok. The server was not outgoing - she was efficient but quiet, not overly friendly. The food is good for the price but not memorable.  The dining room is very noisy so talking is sometimes difficult. ",4
 Our reservation was for 8pm we arrive early  was seated by a hostess some what seems to enjoy her job Waitress was there but not attentive  Drink from the bar was poorly made  The salmon dish was not appetizing no taste to it Ribs could have cook much better  was very dry. Overall experience was poor  Will not return. ,2
 Excellent for the price. Wouldn't say the steak was as great as ruth chris but for the value it's well worth it.  Requested to be sat at a booth online because of a kid. Came there and it was perfect. ,4
 It took 3 tries to get my date's steak correct and the kitchen manager lied to us about her food. The only thing that was good about the experience was our waitress. ,1
" One of our long-time favorites.  Always good food, cooked exactly as requested.  Top quality ingredients.  Becka was a remarkable server - friendly, non-intrusive, anticipated well, etc. ",5
" Amazing environment with a view and great food, although the dessert did not meet my expectations. ",4
 The Arizona Restaurant Week menu was fabulous. We especially loved the rack of lamb and filet mignon - best meat I've had in a while. The desserts were not good; fill up on an extra appetizer instead. ,4
" Positives:  They prepared a few items, special, in a certain way for us which was nice.  They prepared a few items, special, in a certain way for us which was nice.  The food was good and hot when it arrived.  The staff was very nice.  They sat us on the outside patio like I had made the reservations for.  They featured an Arizona Restaurant week menu with a wide variety of options.  Good place for a di  Negs:  The service was a little slow and we had multiple people waiting on us; our reservations were later in the evening and it wasn't that crowded inside so I was a bit surprised.  The wine by the glass was limited, not very good and expensive.  The views on the outdoor patio were nice but it was loud from the h.way ",3
" Terrific. The food, service and view were wonderful. ",4
" All went well, until I received my bill. My wife and I had ordered two (each) Stoli on the rocks, when we received our bill the tab for the 4 drinks was $56, or $14 per drink. It stated on the bill that we were served Stoli Elite which we did not order. I opted not to say anything to our wait person but later regreted my decision. ",3
" The Arizona week idea was excellent. The food amount was perfect for each of the entrees. I would recomment this restaurant for its food taste, ambiance including the views and personal service to its guests. The food was outstanding and prepared to perfection. ",5
" My wife and I dined here during restaurant week. This restaurant has a stellar location with incredible views. Sadly, the restaurant is showing its age badly. Service was adequate, but not fine dining service. The first course, Seared Ahi and Gnochii, was probably the best course. Both items were well prepared and flavorful. The second course was ok, but everything was lacking seasoning. Our proteins, lamb and filet, were well prepared but the side items were bland on both plates. Third course was good, but the dishes were not well executed. The trio of creme brulee was very tasty, but none of them had set up properly. Bananas Foster was more of the same, flavorful but looked like a soupy mess. ",3
