Reviews,stars 
"Friendly staff (especially our waiter). Good food and portion size. Nothing fancy. Casual and not expensive (which is hard to find in Manhattan). We were going to a show at Radio City Music Hall and the waiter made sure we would be out on time! We all ordered a different pasta dish -all great. Menu also included choices in meat, fish and of course pizza! Appetizers good also.",5
We brought a relative visiting from Italy and she totally enjoyed everything!,3
"Fried calamari was very good, lite batter, non greasy nor chewy, great sauce for dipping. Linguini with white clam sauce had only 4 small whole clams and lots of chopped clams, whole dish tasteless except for the garlic.",4
"My friend and I needed a convenient place to eat before the theater and wanted pasta, so this restaurant was a natural choice. Although we were seated in a corner where the noise level was lower than elsewhere, it was still noisy, mostly because of one table. The food was OK but not special, and the service was satisfactory--slow at first but later more attentive. The decor was pleasant, with lighting subdued just enough so that we could easily read the menu.",4
Fresh pasta with good vegetarian options. Solid place.,4
Their whole pasta options are perfect for the heart healthy conscious,3
"Went after a Broadway show. Was seated immediately, not very busy. Not sure why! It was great service, very friendly. Food was very good. Enjoyed dinner greatly. Great value for the area. Wish we had discovered this place years ago.",4
"We were planning a nice meal to celebrate a special occasion, and this restaurant was recommended to my daughter by a friend from NYC. It was just ""ok."" Not what I was hoping for. Standard Italian fare in a clean, but not a special restaurant.",3
LARRY THE GM HAS YRs EXPERIENCE FROM THE BOTTOM UP AND IT SHOWS. GREAT PLACE FOR BUSINESS OR A DATE. WINE LIST IS VERY REASONABLE...,5
My favorite restaurant forlumch meetings. Wine week is an absolute must.,5
I enjoyed a delicious lunch with friends at Quality Meats. The service was great - very knowledgeable and friendly. Porterhouse Steak was fabulous!,5
"The service is not bad, but not great either, given the price range of the restaurant; it's more like, indifferent.",3
"The food was very good at Quality Meats. The lamp chop special was excellent, and the steaks were flavorful. The wine list was impressive. The service was fine, I wouldn't say superb - but fine.",4
Very good food and excellent service. The lunch menu is a relative bargain. I will definitely go back.,4
Absolutely great place to dine if you've got the spare cash!,5
great food! awesome service. excellent ambience. only drawback is noise level...,5
"This is the fourth time I visited and I was truly disappointed. All other times it has been great. This time food was not cooked correctly, service was spotty, food came out at different time. Just overall not good.",3
